delivery_id,order_id,delivery_partner,expected_delivery_date,actual_delivery_date,delivery_status,delay_days,delivery_rating
DEL01067,ORD01067,Ecom Express,2024-03-14,,Cancelled,0,
DEL01068,ORD01068,Ekart Logistics,2024-12-05,,Processing,,
DEL01069,ORD01069,BlueDart,2024-08-22,2024-08-27,Delayed,5,3
DEL01070,ORD01070,XpressBees,2024-06-29,2024-06-29,On Time,0,3
DEL01071,ORD01071,Ekart Logistics,2024-03-21,2024-03-21,On Time,0,4
DEL01072,ORD01072,XpressBees,2024-10-11,,Cancelled,0,
DEL01073,ORD01073,XpressBees,2024-07-10,2024-07-10,On Time,0,5
DEL01074,ORD01074,BlueDart,2024-09-08,2024-09-08,On Time,0,5
DEL01075,ORD01075,Ekart Logistics,2024-05-25,,Cancelled,0,
DEL01076,ORD01076,BlueDart,2024-10-19,2024-10-20,Delayed,1,2
DEL01077,ORD01077,BlueDart,2024-09-15,,Cancelled,0,
DEL01078,ORD01078,BlueDart,2024-09-21,2024-09-23,Delayed,2,1
DEL01079,ORD01079,BlueDart,2024-05-23,2024-05-23,On Time,0,4
DEL01080,ORD01080,Delhivery,2024-10-21,2024-10-21,On Time,0,2
DEL01081,ORD01081,Ekart Logistics,2024-09-16,,Cancelled,0,
DEL01082,ORD01082,XpressBees,2024-06-04,,Cancelled,0,
DEL01083,ORD01083,Ecom Express,2024-04-04,2024-04-04,On Time,0,5
DEL01084,ORD01084,BlueDart,2024-06-04,2024-06-04,On Time,0,2
DEL01085,ORD01085,Ecom Express,2024-05-25,,Processing,,
DEL01086,ORD01086,XpressBees,2024-04-20,2024-04-20,On Time,0,4
DEL01087,ORD01087,Delhivery,2024-06-28,,Cancelled,0,
DEL01088,ORD01088,Ecom Express,2025-01-02,2025-01-02,On Time,0,1
DEL01089,ORD01089,XpressBees,2024-08-02,2024-08-04,Delayed,2,2
DEL01090,ORD01090,Ekart Logistics,2024-11-23,,Processing,,
DEL01091,ORD01091,Delhivery,2024-05-25,2024-05-26,Delayed,1,2
DEL01092,ORD01092,Ecom Express,2024-12-05,,Processing,,
DEL01093,ORD01093,XpressBees,2024-12-20,2024-12-22,Delayed,2,2
DEL01094,ORD01094,Ekart Logistics,2024-11-09,2024-11-10,Delayed,1,2
DEL01095,ORD01095,Ecom Express,2024-06-21,2024-06-21,On Time,0,5
DEL01096,ORD01096,XpressBees,2024-07-27,2024-07-30,Delayed,3,5
DEL01097,ORD01097,XpressBees,2024-08-17,2024-08-19,Delayed,2,1
DEL01098,ORD01098,XpressBees,2024-09-12,2024-09-12,On Time,0,1
DEL01099,ORD01099,Ecom Express,2024-04-10,2024-04-13,Delayed,3,1
DEL01100,ORD01100,Delhivery,2024-11-30,2024-11-30,On Time,0,4
DEL01101,ORD01101,Ecom Express,2024-04-02,,Processing,,
DEL01102,ORD01102,Ecom Express,2024-04-13,2024-04-14,Delayed,1,4
DEL01103,ORD01103,XpressBees,2024-05-09,2024-05-09,On Time,0,5
DEL01104,ORD01104,BlueDart,2024-09-28,2024-09-29,Delayed,1,4
DEL01105,ORD01105,XpressBees,2024-07-18,2024-07-21,Delayed,3,4
DEL01106,ORD01106,XpressBees,2024-11-28,2024-12-01,Delayed,3,3
DEL01107,ORD01107,Delhivery,2024-02-19,2024-02-19,On Time,0,3
DEL01108,ORD01108,Ecom Express,2024-01-14,,Processing,,
DEL01109,ORD01109,Ecom Express,2024-06-26,,Processing,,
DEL01110,ORD01110,XpressBees,2024-09-08,,Processing,,
DEL01111,ORD01111,Ecom Express,2024-06-23,2024-06-23,On Time,0,2
DEL01112,ORD01112,XpressBees,2024-10-11,,Cancelled,0,
DEL01113,ORD01113,XpressBees,2024-03-08,2024-03-08,On Time,0,2
DEL01114,ORD01114,Delhivery,2024-06-06,2024-06-06,On Time,0,2
DEL01115,ORD01115,Ekart Logistics,2024-04-28,2024-04-28,On Time,0,5
DEL01116,ORD01116,BlueDart,2024-03-22,2024-03-22,On Time,0,4
DEL01117,ORD01117,Ecom Express,2024-07-22,,Cancelled,0,
DEL01118,ORD01118,BlueDart,2024-03-04,2024-03-04,On Time,0,1
DEL01119,ORD01119,Ekart Logistics,2024-02-12,2024-02-12,On Time,0,2
DEL01120,ORD01120,BlueDart,2024-02-19,2024-02-21,Delayed,2,5
DEL01121,ORD01121,Delhivery,2024-09-30,2024-09-30,On Time,0,1
DEL01122,ORD01122,Delhivery,2024-03-22,,Cancelled,0,
DEL01123,ORD01123,Delhivery,2024-06-30,2024-07-02,Delayed,2,2
DEL01124,ORD01124,Ecom Express,2024-07-11,2024-07-12,Delayed,1,5
DEL01125,ORD01125,Delhivery,2024-12-05,2024-12-05,On Time,0,4
DEL01126,ORD01126,Ecom Express,2024-08-20,,Cancelled,0,
DEL01127,ORD01127,XpressBees,2024-10-24,2024-10-25,Delayed,1,4
DEL01128,ORD01128,XpressBees,2024-06-19,2024-06-19,On Time,0,3
DEL01129,ORD01129,Ekart Logistics,2024-06-18,2024-06-19,Delayed,1,2
DEL01130,ORD01130,Ecom Express,2024-08-01,2024-08-04,Delayed,3,4
DEL01131,ORD01131,XpressBees,2024-05-09,2024-05-09,On Time,0,4
DEL01132,ORD01132,Ecom Express,2024-10-09,2024-10-13,Delayed,4,4
DEL01133,ORD01133,XpressBees,2024-05-02,2024-05-03,Delayed,1,4
DEL01134,ORD01134,Delhivery,2024-08-07,2024-08-07,On Time,0,4
DEL01135,ORD01135,Ekart Logistics,2024-05-06,2024-05-06,On Time,0,1
DEL01136,ORD01136,BlueDart,2024-07-11,2024-07-12,Delayed,1,3
DEL01137,ORD01137,Ecom Express,2024-02-06,2024-02-06,On Time,0,3
DEL01138,ORD01138,Delhivery,2024-08-26,2024-08-26,On Time,0,3
DEL01139,ORD01139,Ekart Logistics,2024-04-28,2024-04-28,On Time,0,5
DEL01140,ORD01140,Ekart Logistics,2024-12-31,2024-12-31,On Time,0,5
DEL01141,ORD01141,XpressBees,2024-12-28,2024-12-28,On Time,0,2
DEL01142,ORD01142,Ecom Express,2024-02-28,,Cancelled,0,
DEL01143,ORD01143,Delhivery,2024-03-28,2024-03-28,On Time,0,2
DEL01144,ORD01144,Ecom Express,2024-02-15,2024-02-15,On Time,0,5
DEL01145,ORD01145,BlueDart,2024-08-08,2024-08-08,On Time,0,5
DEL01146,ORD01146,Ekart Logistics,2024-03-18,,Cancelled,0,
DEL01147,ORD01147,Ekart Logistics,2024-06-26,2024-06-28,Delayed,2,2
DEL01148,ORD01148,Delhivery,2024-03-25,2024-03-27,Delayed,2,3
DEL01149,ORD01149,BlueDart,2024-03-31,2024-03-31,On Time,0,4
DEL01150,ORD01150,XpressBees,2024-08-08,,Cancelled,0,
DEL01151,ORD01151,BlueDart,2024-05-17,2024-05-17,On Time,0,1
DEL01152,ORD01152,Ecom Express,2024-08-07,2024-08-09,Delayed,2,1
DEL01153,ORD01153,Ekart Logistics,2024-07-15,2024-07-15,On Time,0,1
DEL01154,ORD01154,BlueDart,2024-02-05,2024-02-05,On Time,0,5
DEL01155,ORD01155,Delhivery,2024-10-16,2024-10-18,Delayed,2,1
DEL01156,ORD01156,Ecom Express,2024-09-03,2024-09-05,Delayed,2,5
DEL01157,ORD01157,Delhivery,2024-02-04,,Processing,,
DEL01158,ORD01158,Ekart Logistics,2024-04-14,2024-04-14,On Time,0,5
DEL01159,ORD01159,Ecom Express,2024-07-08,2024-07-08,On Time,0,4
DEL01160,ORD01160,Ecom Express,2024-05-28,2024-05-28,On Time,0,3
DEL01161,ORD01161,Ecom Express,2024-11-04,2024-11-04,On Time,0,1
DEL01162,ORD01162,Ecom Express,2024-04-15,,Cancelled,0,
DEL01163,ORD01163,Ecom Express,2024-02-16,2024-02-16,On Time,0,4
DEL01164,ORD01164,BlueDart,2024-01-28,2024-01-28,On Time,0,5
DEL01165,ORD01165,Ekart Logistics,2024-01-09,2024-01-09,On Time,0,4
DEL01166,ORD01166,XpressBees,2024-04-15,2024-04-15,On Time,0,5
DEL01167,ORD01167,Delhivery,2024-03-14,,Cancelled,0,
DEL01168,ORD01168,XpressBees,2024-09-21,2024-09-21,On Time,0,3
DEL01169,ORD01169,BlueDart,2024-07-19,2024-07-22,Delayed,3,4
DEL01170,ORD01170,BlueDart,2024-03-25,,Cancelled,0,
DEL01171,ORD01171,Ekart Logistics,2024-02-23,,Cancelled,0,
DEL01172,ORD01172,XpressBees,2024-12-04,2024-12-05,Delayed,1,5
DEL01173,ORD01173,Ecom Express,2024-11-14,,Cancelled,0,
DEL01174,ORD01174,BlueDart,2024-06-24,2024-06-24,On Time,0,5
DEL01175,ORD01175,XpressBees,2024-01-25,,Cancelled,0,
DEL01176,ORD01176,Ekart Logistics,2024-11-10,2024-11-11,Delayed,1,5
DEL01177,ORD01177,XpressBees,2024-11-24,2024-11-25,Delayed,1,1
DEL01178,ORD01178,Ekart Logistics,2024-06-10,2024-06-10,On Time,0,4
DEL01179,ORD01179,BlueDart,2024-08-24,2024-08-25,Delayed,1,4
DEL01180,ORD01180,Ecom Express,2024-02-10,2024-02-10,On Time,0,5
DEL01181,ORD01181,Delhivery,2024-02-09,2024-02-09,On Time,0,3
DEL01182,ORD01182,Ekart Logistics,2024-05-16,,Processing,,
DEL01183,ORD01183,Ekart Logistics,2024-03-09,2024-03-09,On Time,0,4
DEL01184,ORD01184,Delhivery,2024-06-02,2024-06-04,Delayed,2,1
DEL01185,ORD01185,Delhivery,2024-03-09,2024-03-09,On Time,0,4
DEL01186,ORD01186,Ecom Express,2024-06-15,2024-06-16,Delayed,1,5
DEL01187,ORD01187,Delhivery,2024-09-23,2024-09-24,Delayed,1,2
DEL01188,ORD01188,Ekart Logistics,2024-11-16,,Cancelled,0,
DEL01189,ORD01189,XpressBees,2024-12-31,,Processing,,
DEL01190,ORD01190,Delhivery,2024-05-31,2024-05-31,On Time,0,2
DEL01191,ORD01191,Delhivery,2024-02-11,2024-02-12,Delayed,1,5
DEL01192,ORD01192,XpressBees,2024-02-24,2024-02-24,On Time,0,3
DEL01193,ORD01193,Ecom Express,2024-10-03,,Processing,,
DEL01194,ORD01194,Ecom Express,2024-04-09,,Cancelled,0,
DEL01195,ORD01195,Delhivery,2024-08-14,2024-08-15,Delayed,1,2
DEL01196,ORD01196,XpressBees,2024-06-13,2024-06-13,On Time,0,4
DEL01197,ORD01197,Ekart Logistics,2024-09-03,2024-09-04,Delayed,1,2
DEL01198,ORD01198,Delhivery,2024-10-09,2024-10-14,Delayed,5,3
DEL01199,ORD01199,BlueDart,2024-04-25,2024-04-25,On Time,0,2
DEL01200,ORD01200,Ekart Logistics,2024-07-18,2024-07-18,On Time,0,2
DEL01201,ORD01201,BlueDart,2024-04-21,2024-04-25,Delayed,4,1
DEL01202,ORD01202,Ecom Express,2024-12-18,2024-12-19,Delayed,1,3
DEL01203,ORD01203,Delhivery,2024-04-06,2024-04-07,Delayed,1,3
DEL01204,ORD01204,Delhivery,2024-08-02,2024-08-02,On Time,0,2
DEL01205,ORD01205,Ecom Express,2024-08-05,2024-08-08,Delayed,3,5
DEL01206,ORD01206,Ecom Express,2024-04-07,,Processing,,
DEL01207,ORD01207,XpressBees,2024-06-26,,Processing,,
DEL01208,ORD01208,BlueDart,2024-07-01,2024-07-01,On Time,0,5
DEL01209,ORD01209,BlueDart,2024-12-25,,Processing,,
DEL01210,ORD01210,Ekart Logistics,2024-07-03,,Cancelled,0,
DEL01211,ORD01211,Ekart Logistics,2024-11-03,2024-11-05,Delayed,2,5
DEL01212,ORD01212,Ecom Express,2024-10-28,2024-10-28,On Time,0,3
DEL01213,ORD01213,Delhivery,2024-06-13,2024-06-13,On Time,0,2
DEL01214,ORD01214,Ekart Logistics,2024-09-14,,Processing,,
DEL01215,ORD01215,Ekart Logistics,2024-07-29,2024-07-29,On Time,0,1
DEL01216,ORD01216,BlueDart,2024-11-23,2024-11-23,On Time,0,3
DEL01217,ORD01217,XpressBees,2024-04-09,2024-04-10,Delayed,1,4
DEL01218,ORD01218,XpressBees,2024-04-27,2024-04-28,Delayed,1,4
DEL01219,ORD01219,XpressBees,2024-10-26,2024-10-26,On Time,0,4
DEL01220,ORD01220,Ecom Express,2024-06-05,2024-06-05,On Time,0,4
DEL01221,ORD01221,Ecom Express,2024-12-03,2024-12-07,Delayed,4,3
DEL01222,ORD01222,Ekart Logistics,2024-07-03,,Processing,,
DEL01223,ORD01223,BlueDart,2024-06-22,2024-06-22,On Time,0,1
DEL01224,ORD01224,Ecom Express,2024-07-15,2024-07-15,On Time,0,1
DEL01225,ORD01225,Ekart Logistics,2024-07-21,2024-07-21,On Time,0,2
DEL01226,ORD01226,Ecom Express,2025-01-01,2025-01-03,Delayed,2,5
DEL01227,ORD01227,XpressBees,2024-02-18,,Cancelled,0,
DEL01228,ORD01228,Delhivery,2024-03-01,2024-03-01,On Time,0,2
DEL01229,ORD01229,BlueDart,2024-09-18,2024-09-18,On Time,0,1
DEL01230,ORD01230,BlueDart,2024-08-07,2024-08-09,Delayed,2,2
DEL01231,ORD01231,XpressBees,2024-07-20,2024-07-20,On Time,0,2
DEL01232,ORD01232,Ekart Logistics,2024-07-04,,Processing,,
DEL01233,ORD01233,Ecom Express,2025-01-01,,Processing,,
DEL01234,ORD01234,XpressBees,2024-04-30,2024-04-30,On Time,0,3
DEL01235,ORD01235,Delhivery,2024-05-20,2024-05-20,On Time,0,5
DEL01236,ORD01236,Delhivery,2024-01-06,2024-01-07,Delayed,1,5
DEL01237,ORD01237,XpressBees,2024-03-22,,Processing,,
DEL01238,ORD01238,BlueDart,2024-11-05,2024-11-06,Delayed,1,1
DEL01239,ORD01239,Ekart Logistics,2024-08-13,2024-08-13,On Time,0,2
DEL01240,ORD01240,XpressBees,2024-12-02,2024-12-04,Delayed,2,3
DEL01241,ORD01241,Delhivery,2024-03-13,,Cancelled,0,
DEL01242,ORD01242,Delhivery,2024-07-29,2024-07-31,Delayed,2,1
DEL01243,ORD01243,BlueDart,2024-02-25,,Cancelled,0,
DEL01244,ORD01244,Ecom Express,2024-11-22,2024-11-22,On Time,0,4
DEL01245,ORD01245,Ecom Express,2024-10-16,2024-10-16,On Time,0,1
DEL01246,ORD01246,BlueDart,2024-02-21,2024-02-21,On Time,0,3
DEL01247,ORD01247,BlueDart,2024-11-04,2024-11-04,On Time,0,3
DEL01248,ORD01248,XpressBees,2024-10-08,2024-10-09,Delayed,1,5
DEL01249,ORD01249,BlueDart,2024-03-13,2024-03-13,On Time,0,2
DEL01250,ORD01250,Delhivery,2024-12-07,2024-12-09,Delayed,2,1
DEL01251,ORD01251,BlueDart,2024-05-10,,Cancelled,0,
DEL01252,ORD01252,XpressBees,2024-01-30,2024-02-02,Delayed,3,4
DEL01253,ORD01253,Ekart Logistics,2024-01-19,,Cancelled,0,
DEL01254,ORD01254,Ekart Logistics,2024-11-04,2024-11-04,On Time,0,4
DEL01255,ORD01255,XpressBees,2024-05-16,2024-05-18,Delayed,2,5
DEL01256,ORD01256,Ecom Express,2024-07-10,,Processing,,
DEL01257,ORD01257,XpressBees,2024-09-15,,Processing,,
DEL01258,ORD01258,Delhivery,2024-09-08,,Cancelled,0,
DEL01259,ORD01259,Ekart Logistics,2024-08-08,2024-08-11,Delayed,3,2
DEL01260,ORD01260,Delhivery,2024-03-27,2024-03-27,On Time,0,1
DEL01261,ORD01261,XpressBees,2024-12-09,2024-12-09,On Time,0,1
DEL01262,ORD01262,Ecom Express,2024-06-29,2024-06-30,Delayed,1,2
DEL01263,ORD01263,XpressBees,2024-05-16,2024-05-17,Delayed,1,4
DEL01264,ORD01264,XpressBees,2024-10-06,2024-10-09,Delayed,3,3
DEL01265,ORD01265,XpressBees,2024-03-03,2024-03-03,On Time,0,1
DEL01266,ORD01266,XpressBees,2024-04-25,2024-04-25,On Time,0,3
DEL01267,ORD01267,Ecom Express,2024-09-10,2024-09-10,On Time,0,3
DEL01268,ORD01268,BlueDart,2024-10-14,,Cancelled,0,
DEL01269,ORD01269,XpressBees,2024-09-13,2024-09-13,On Time,0,3
DEL01270,ORD01270,Ekart Logistics,2024-04-02,2024-04-03,Delayed,1,4
DEL01271,ORD01271,Delhivery,2024-10-29,,Processing,,
DEL01272,ORD01272,BlueDart,2024-09-10,2024-09-10,On Time,0,4
DEL01273,ORD01273,Delhivery,2024-05-23,,Processing,,
DEL01274,ORD01274,Ecom Express,2024-11-11,2024-11-11,On Time,0,2
DEL01275,ORD01275,Ecom Express,2024-07-01,2024-07-03,Delayed,2,5
DEL01276,ORD01276,XpressBees,2024-01-20,2024-01-22,Delayed,2,4
DEL01277,ORD01277,Ekart Logistics,2024-06-05,2024-06-06,Delayed,1,3
DEL01278,ORD01278,Ecom Express,2024-03-03,2024-03-06,Delayed,3,4
DEL01279,ORD01279,BlueDart,2024-07-07,2024-07-07,On Time,0,2
DEL01280,ORD01280,BlueDart,2024-07-14,2024-07-15,Delayed,1,2
DEL01281,ORD01281,Ekart Logistics,2024-01-11,2024-01-13,Delayed,2,3
DEL01282,ORD01282,Delhivery,2024-04-23,2024-04-24,Delayed,1,1
DEL01283,ORD01283,Ecom Express,2024-02-09,2024-02-09,On Time,0,2
DEL01284,ORD01284,Ecom Express,2024-09-28,2024-09-29,Delayed,1,3
DEL01285,ORD01285,Ekart Logistics,2024-11-12,,Processing,,
DEL01286,ORD01286,Ecom Express,2024-08-10,,Cancelled,0,
DEL01287,ORD01287,BlueDart,2024-04-18,2024-04-18,On Time,0,2
DEL01288,ORD01288,Ecom Express,2024-01-29,2024-01-29,On Time,0,1
DEL01289,ORD01289,Ecom Express,2024-08-21,2024-08-21,On Time,0,4
DEL01290,ORD01290,XpressBees,2024-05-04,2024-05-04,On Time,0,5
DEL01291,ORD01291,Ekart Logistics,2024-11-27,,Processing,,
DEL01292,ORD01292,BlueDart,2024-03-10,,Processing,,
DEL01293,ORD01293,Ekart Logistics,2024-10-02,2024-10-02,On Time,0,5
DEL01294,ORD01294,BlueDart,2024-02-08,2024-02-08,On Time,0,5
DEL01295,ORD01295,Ecom Express,2024-06-07,2024-06-08,Delayed,1,2
DEL01296,ORD01296,BlueDart,2024-02-17,2024-02-17,On Time,0,2
DEL01297,ORD01297,Delhivery,2024-01-31,2024-02-01,Delayed,1,1
DEL01298,ORD01298,Ecom Express,2024-09-16,,Processing,,
DEL01299,ORD01299,Ekart Logistics,2024-02-28,2024-02-28,On Time,0,2
DEL01300,ORD01300,Ekart Logistics,2024-03-16,2024-03-16,On Time,0,4
DEL01301,ORD01301,Ekart Logistics,2024-08-15,2024-08-15,On Time,0,1
DEL01302,ORD01302,Ekart Logistics,2024-07-12,,Processing,,
DEL01303,ORD01303,Ecom Express,2024-05-15,,Processing,,
DEL01304,ORD01304,Delhivery,2024-06-09,2024-06-09,On Time,0,5
DEL01305,ORD01305,XpressBees,2024-11-11,,Processing,,
DEL01306,ORD01306,XpressBees,2024-04-03,2024-04-03,On Time,0,3
DEL01307,ORD01307,XpressBees,2024-06-17,,Processing,,
DEL01308,ORD01308,BlueDart,2024-11-27,2024-11-28,Delayed,1,5
DEL01309,ORD01309,Ekart Logistics,2024-05-08,2024-05-11,Delayed,3,1
DEL01310,ORD01310,XpressBees,2024-05-30,2024-05-30,On Time,0,5
DEL01311,ORD01311,BlueDart,2024-05-21,,Processing,,
DEL01312,ORD01312,Ekart Logistics,2024-07-06,2024-07-07,Delayed,1,1
DEL01313,ORD01313,Ecom Express,2024-04-19,,Cancelled,0,
DEL01314,ORD01314,BlueDart,2024-02-06,2024-02-06,On Time,0,4
DEL01315,ORD01315,XpressBees,2024-09-02,,Processing,,
DEL01316,ORD01316,BlueDart,2024-02-26,2024-02-26,On Time,0,5
DEL01317,ORD01317,Ecom Express,2024-09-30,2024-10-02,Delayed,2,2
DEL01318,ORD01318,BlueDart,2024-08-25,,Cancelled,0,
DEL01319,ORD01319,XpressBees,2024-03-12,2024-03-12,On Time,0,3
DEL01320,ORD01320,BlueDart,2024-11-19,2024-11-21,Delayed,2,5
DEL01321,ORD01321,XpressBees,2024-02-10,2024-02-14,Delayed,4,3
DEL01322,ORD01322,BlueDart,2024-06-09,,Processing,,
DEL01323,ORD01323,BlueDart,2024-03-02,,Cancelled,0,
DEL01324,ORD01324,XpressBees,2024-08-27,2024-08-28,Delayed,1,4
DEL01325,ORD01325,Delhivery,2024-12-09,2024-12-09,On Time,0,3
DEL01326,ORD01326,Delhivery,2024-03-05,2024-03-06,Delayed,1,4
DEL01327,ORD01327,Ekart Logistics,2024-04-24,2024-04-24,On Time,0,4
DEL01328,ORD01328,XpressBees,2024-09-22,2024-09-22,On Time,0,5
DEL01329,ORD01329,XpressBees,2024-07-15,2024-07-16,Delayed,1,5
DEL01330,ORD01330,Ecom Express,2024-08-10,2024-08-14,Delayed,4,3
DEL01331,ORD01331,Delhivery,2024-04-06,2024-04-09,Delayed,3,3
DEL01332,ORD01332,Ecom Express,2024-09-12,2024-09-13,Delayed,1,5
DEL01333,ORD01333,Ekart Logistics,2024-01-28,,Cancelled,0,
DEL01334,ORD01334,XpressBees,2024-03-04,2024-03-05,Delayed,1,3
DEL01335,ORD01335,Ecom Express,2024-05-04,2024-05-04,On Time,0,3
DEL01336,ORD01336,Ekart Logistics,2024-11-15,,Cancelled,0,
DEL01337,ORD01337,Delhivery,2024-02-27,2024-02-27,On Time,0,2
DEL01338,ORD01338,BlueDart,2024-04-03,,Processing,,
DEL01339,ORD01339,Delhivery,2024-06-02,,Cancelled,0,
DEL01340,ORD01340,Ecom Express,2024-02-20,2024-02-20,On Time,0,2
DEL01341,ORD01341,BlueDart,2024-12-23,2024-12-23,On Time,0,1
DEL01342,ORD01342,XpressBees,2024-02-12,2024-02-14,Delayed,2,2
DEL01343,ORD01343,Ekart Logistics,2024-03-18,2024-03-19,Delayed,1,2
DEL01344,ORD01344,BlueDart,2024-01-17,2024-01-19,Delayed,2,1
DEL01345,ORD01345,Delhivery,2024-12-16,,Processing,,
DEL01346,ORD01346,Ekart Logistics,2024-09-01,2024-09-01,On Time,0,1
DEL01347,ORD01347,BlueDart,2024-09-02,2024-09-02,On Time,0,1
DEL01348,ORD01348,BlueDart,2024-12-17,2024-12-17,On Time,0,3
DEL01349,ORD01349,Delhivery,2024-03-29,,Processing,,
DEL01350,ORD01350,BlueDart,2024-06-07,,Processing,,
DEL01351,ORD01351,Delhivery,2024-07-03,2024-07-04,Delayed,1,2
DEL01352,ORD01352,Ekart Logistics,2024-05-13,2024-05-15,Delayed,2,5
DEL01353,ORD01353,Delhivery,2024-06-06,,Cancelled,0,
DEL01354,ORD01354,XpressBees,2024-12-08,,Processing,,
DEL01355,ORD01355,Ekart Logistics,2024-12-19,2024-12-19,On Time,0,1
DEL01356,ORD01356,XpressBees,2024-04-28,,Cancelled,0,
DEL01357,ORD01357,BlueDart,2024-01-21,2024-01-21,On Time,0,1
DEL01358,ORD01358,BlueDart,2024-02-21,2024-02-21,On Time,0,1
DEL01359,ORD01359,XpressBees,2024-05-22,,Cancelled,0,
DEL01360,ORD01360,Ecom Express,2024-05-20,,Cancelled,0,
DEL01361,ORD01361,Delhivery,2024-11-02,2024-11-05,Delayed,3,1
DEL01362,ORD01362,Ekart Logistics,2024-01-29,2024-01-29,On Time,0,1
DEL01363,ORD01363,Delhivery,2024-08-16,,Processing,,
DEL01364,ORD01364,BlueDart,2024-06-01,2024-06-01,On Time,0,3
DEL01365,ORD01365,Ekart Logistics,2024-03-19,2024-03-22,Delayed,3,3
DEL01366,ORD01366,Ekart Logistics,2024-11-18,2024-11-18,On Time,0,2
DEL01367,ORD01367,Ecom Express,2024-06-01,2024-06-01,On Time,0,1
DEL01368,ORD01368,XpressBees,2024-01-25,2024-01-26,Delayed,1,3
DEL01369,ORD01369,Delhivery,2024-02-03,2024-02-03,On Time,0,4
DEL01370,ORD01370,Ekart Logistics,2024-07-06,,Cancelled,0,
DEL01371,ORD01371,BlueDart,2024-03-16,2024-03-16,On Time,0,4
DEL01372,ORD01372,Ecom Express,2024-10-20,2024-10-24,Delayed,4,1
DEL01373,ORD01373,Delhivery,2024-03-16,,Cancelled,0,
DEL01374,ORD01374,Delhivery,2024-02-17,2024-02-17,On Time,0,5
DEL01375,ORD01375,Ecom Express,2024-07-06,2024-07-09,Delayed,3,2
DEL01376,ORD01376,BlueDart,2024-02-27,2024-02-28,Delayed,1,1
DEL01377,ORD01377,Delhivery,2024-04-01,2024-04-01,On Time,0,4
DEL01378,ORD01378,BlueDart,2024-10-25,2024-10-25,On Time,0,5
DEL01379,ORD01379,Ekart Logistics,2024-08-04,2024-08-04,On Time,0,1
DEL01380,ORD01380,BlueDart,2024-02-16,2024-02-16,On Time,0,3
DEL01381,ORD01381,XpressBees,2024-07-18,,Processing,,
DEL01382,ORD01382,Delhivery,2024-10-01,2024-10-01,On Time,0,2
DEL01383,ORD01383,Delhivery,2025-01-02,2025-01-02,On Time,0,1
DEL01384,ORD01384,Ecom Express,2024-08-31,2024-08-31,On Time,0,3
DEL01385,ORD01385,BlueDart,2024-10-16,2024-10-16,On Time,0,2
DEL01386,ORD01386,Delhivery,2024-03-17,2024-03-17,On Time,0,1
DEL01387,ORD01387,XpressBees,2024-09-26,2024-09-27,Delayed,1,4
DEL01388,ORD01388,XpressBees,2024-10-22,2024-10-22,On Time,0,4
DEL01389,ORD01389,Ekart Logistics,2024-08-01,,Cancelled,0,
DEL01390,ORD01390,Delhivery,2024-09-27,2024-09-28,Delayed,1,5
DEL01391,ORD01391,Ecom Express,2024-05-21,,Processing,,
DEL01392,ORD01392,Ecom Express,2024-02-21,,Processing,,
DEL01393,ORD01393,BlueDart,2024-12-22,2024-12-22,On Time,0,3
DEL01394,ORD01394,XpressBees,2024-10-31,,Cancelled,0,
DEL01395,ORD01395,BlueDart,2024-09-24,2024-09-26,Delayed,2,2
DEL01396,ORD01396,Ekart Logistics,2024-12-13,,Cancelled,0,
DEL01397,ORD01397,Ecom Express,2024-06-14,,Cancelled,0,
DEL01398,ORD01398,BlueDart,2024-12-20,2024-12-20,On Time,0,3
DEL01399,ORD01399,Delhivery,2024-03-26,2024-03-28,Delayed,2,3
DEL01400,ORD01400,Ekart Logistics,2024-05-10,2024-05-12,Delayed,2,1
DEL01401,ORD01401,Delhivery,2024-09-21,2024-09-21,On Time,0,1
DEL01402,ORD01402,Ecom Express,2024-06-09,2024-06-09,On Time,0,4
DEL01403,ORD01403,Ekart Logistics,2024-10-10,2024-10-10,On Time,0,3
DEL01404,ORD01404,XpressBees,2024-03-08,2024-03-08,On Time,0,3
DEL01405,ORD01405,XpressBees,2024-04-09,2024-04-09,On Time,0,2
DEL01406,ORD01406,Ekart Logistics,2024-12-30,2024-12-30,On Time,0,4
DEL01407,ORD01407,Ekart Logistics,2024-06-02,2024-06-02,On Time,0,1
DEL01408,ORD01408,BlueDart,2024-07-14,,Cancelled,0,
DEL01409,ORD01409,XpressBees,2024-12-25,,Processing,,
DEL01410,ORD01410,Delhivery,2024-08-10,2024-08-10,On Time,0,3
DEL01411,ORD01411,Ecom Express,2024-03-06,2024-03-09,Delayed,3,2
DEL01412,ORD01412,Delhivery,2024-06-08,2024-06-09,Delayed,1,1
DEL01413,ORD01413,BlueDart,2024-03-17,2024-03-20,Delayed,3,4
DEL01414,ORD01414,BlueDart,2024-03-27,2024-03-28,Delayed,1,4
DEL01415,ORD01415,Ekart Logistics,2024-10-02,2024-10-02,On Time,0,2
DEL01416,ORD01416,BlueDart,2024-03-20,2024-03-20,On Time,0,5
DEL01417,ORD01417,Delhivery,2024-03-15,2024-03-15,On Time,0,1
DEL01418,ORD01418,Ecom Express,2024-11-29,2024-11-29,On Time,0,2
DEL01419,ORD01419,XpressBees,2024-12-05,2024-12-05,On Time,0,2
DEL01420,ORD01420,Ekart Logistics,2024-06-20,2024-06-20,On Time,0,5
