order_item_id,order_id,product_id,quantity,unit_price,discount_amount,revenue,profit,return_status,return_reason
ITEM03214,ORD01836,PROD0053,1,10999,250,10749,3548,Not Returned,
ITEM03215,ORD01836,PROD0022,2,4299,250,8348,986,Not Returned,
ITEM03216,ORD01837,PROD0001,1,64999,100,64899,13656,Not Returned,
ITEM03217,ORD01838,PROD0076,4,179,100,616,72,Returned,Damaged packaging
ITEM03218,ORD01839,PROD0064,2,36999,100,73898,21062,Not Returned,
ITEM03219,ORD01840,PROD0032,1,1599,250,1349,1,Not Returned,
ITEM03220,ORD01840,PROD0038,1,3999,0,3999,917,Not Returned,
ITEM03221,ORD01840,PROD0016,1,59999,50,59949,8370,Not Returned,
ITEM03222,ORD01841,PROD0005,1,24999,0,24999,5569,Not Returned,
ITEM03223,ORD01841,PROD0016,1,59999,0,59999,8420,Not Returned,
ITEM03224,ORD01842,PROD0004,2,30999,0,61998,13134,Not Returned,
ITEM03225,ORD01843,PROD0057,3,31999,100,95897,27776,Not Returned,
ITEM03226,ORD01843,PROD0005,2,24999,150,49848,10988,Returned,Not as described
ITEM03227,ORD01844,PROD0023,1,5499,250,5249,1668,Not Returned,
ITEM03228,ORD01844,PROD0068,1,329,250,79,-200,Not Returned,
ITEM03229,ORD01845,PROD0047,1,1099,0,1099,248,Not Returned,
ITEM03230,ORD01846,PROD0075,1,499,250,249,-144,Not Returned,
ITEM03231,ORD01846,PROD0055,4,1799,100,7096,1316,Not Returned,
ITEM03232,ORD01847,PROD0046,2,699,150,1248,216,Not Returned,
ITEM03233,ORD01848,PROD0063,1,28999,0,28999,4263,Returned,Damaged in transit
ITEM03234,ORD01849,PROD0028,2,1999,0,3998,922,Not Returned,
ITEM03235,ORD01849,PROD0035,1,1499,50,1449,355,Not Returned,
ITEM03236,ORD01850,PROD0025,1,1499,0,1499,350,Not Returned,
ITEM03237,ORD01850,PROD0079,1,559,50,509,37,Not Returned,
ITEM03238,ORD01850,PROD0001,2,64999,150,129848,27362,Not Returned,
ITEM03239,ORD01851,PROD0029,1,22999,250,22749,3971,Not Returned,
ITEM03240,ORD01852,PROD0057,4,31999,50,127946,37118,Not Returned,
ITEM03241,ORD01852,PROD0009,1,32999,250,32749,5518,Not Returned,
ITEM03242,ORD01853,PROD0002,2,57999,250,115748,35998,Not Returned,
ITEM03243,ORD01853,PROD0007,1,23999,0,23999,8094,Not Returned,
ITEM03244,ORD01853,PROD0059,1,49999,0,49999,10539,Not Returned,
ITEM03245,ORD01853,PROD0030,1,1199,250,949,-36,Not Returned,
ITEM03246,ORD01854,PROD0061,2,26999,0,53998,13134,Not Returned,
ITEM03247,ORD01854,PROD0076,1,179,150,29,-107,Not Returned,
ITEM03248,ORD01854,PROD0034,3,1899,150,5547,951,Not Returned,
ITEM03249,ORD01855,PROD0075,1,499,0,499,106,Not Returned,
ITEM03250,ORD01856,PROD0022,2,4299,50,8548,1186,Not Returned,
ITEM03251,ORD01856,PROD0010,2,22999,0,45998,15162,Not Returned,
ITEM03252,ORD01856,PROD0034,1,1899,250,1649,117,Not Returned,
ITEM03253,ORD01856,PROD0081,2,399,0,798,176,Not Returned,
ITEM03254,ORD01857,PROD0040,1,1299,50,1249,275,Not Returned,
ITEM03255,ORD01857,PROD0051,1,899,50,849,219,Not Returned,
ITEM03256,ORD01857,PROD0041,1,1599,250,1349,282,Not Returned,
ITEM03257,ORD01858,PROD0010,1,22999,0,22999,7581,Returned,Damaged in transit
ITEM03258,ORD01859,PROD0049,3,1899,0,5697,1941,Not Returned,
ITEM03259,ORD01860,PROD0003,1,67999,0,67999,21064,Not Returned,
ITEM03260,ORD01860,PROD0044,1,2599,250,2349,526,Not Returned,
ITEM03261,ORD01861,PROD0013,1,47999,250,47749,10739,Returned,Not as described
ITEM03262,ORD01861,PROD0076,1,179,0,179,43,Returned,Late delivery
ITEM03263,ORD01862,PROD0011,2,25999,0,51998,16092,Returned,Defective item
ITEM03264,ORD01862,PROD0034,1,1899,150,1749,217,Not Returned,
ITEM03265,ORD01862,PROD0049,1,1899,50,1849,597,Not Returned,
ITEM03266,ORD01863,PROD0015,1,54999,0,54999,14612,Not Returned,
ITEM03267,ORD01863,PROD0024,1,1299,0,1299,449,Not Returned,
ITEM03268,ORD01863,PROD0057,3,31999,100,95897,27776,Not Returned,
ITEM03269,ORD01864,PROD0062,1,32999,150,32849,5394,Returned,Wrong model received
ITEM03270,ORD01865,PROD0062,1,32999,150,32849,5394,Not Returned,
ITEM03271,ORD01865,PROD0056,1,1199,100,1099,316,Not Returned,
ITEM03272,ORD01866,PROD0078,1,279,100,179,-58,Returned,Quality issue
ITEM03273,ORD01867,PROD0009,1,32999,0,32999,5768,Not Returned,
ITEM03274,ORD01867,PROD0082,1,249,150,99,-98,Not Returned,
ITEM03275,ORD01868,PROD0072,2,999,0,1998,512,Not Returned,
ITEM03276,ORD01868,PROD0007,1,23999,150,23849,7944,Not Returned,
ITEM03277,ORD01869,PROD0029,3,22999,250,68747,12413,Returned,Wrong model received
ITEM03278,ORD01870,PROD0039,2,899,100,1698,234,Not Returned,
ITEM03279,ORD01871,PROD0055,1,1799,0,1799,354,Not Returned,
ITEM03280,ORD01872,PROD0005,1,24999,250,24749,5319,Not Returned,
ITEM03281,ORD01873,PROD0078,1,279,50,229,-8,Not Returned,
ITEM03282,ORD01873,PROD0003,2,67999,150,135848,41978,Not Returned,
ITEM03283,ORD01874,PROD0073,2,399,100,698,82,Not Returned,
ITEM03284,ORD01875,PROD0030,1,1199,250,949,-36,Not Returned,
ITEM03285,ORD01875,PROD0039,4,899,250,3346,418,Not Returned,
ITEM03286,ORD01876,PROD0058,1,34999,50,34949,5253,Not Returned,
ITEM03287,ORD01876,PROD0007,1,23999,0,23999,8094,Not Returned,
ITEM03288,ORD01876,PROD0016,1,59999,150,59849,8270,Not Returned,
ITEM03289,ORD01876,PROD0071,1,479,100,379,53,Not Returned,
ITEM03290,ORD01877,PROD0002,1,57999,0,57999,18124,Not Returned,
ITEM03291,ORD01878,PROD0032,1,1599,0,1599,251,Not Returned,
ITEM03292,ORD01879,PROD0018,2,89999,50,179948,34064,Not Returned,
ITEM03293,ORD01880,PROD0001,1,64999,0,64999,13756,Not Returned,
ITEM03294,ORD01881,PROD0004,1,30999,150,30849,6417,Not Returned,
ITEM03295,ORD01882,PROD0066,1,149,150,0,-104,Not Returned,
ITEM03296,ORD01882,PROD0002,2,57999,50,115948,36198,Not Returned,
ITEM03297,ORD01883,PROD0039,2,899,150,1648,184,Not Returned,
ITEM03298,ORD01883,PROD0025,1,1499,50,1449,300,Not Returned,
ITEM03299,ORD01884,PROD0042,1,999,50,949,140,Not Returned,
ITEM03300,ORD01884,PROD0011,1,25999,250,25749,7796,Not Returned,
ITEM03301,ORD01884,PROD0062,1,32999,0,32999,5544,Not Returned,
ITEM03302,ORD01885,PROD0012,1,23999,150,23849,5436,Returned,Wrong model received
ITEM03303,ORD01886,PROD0074,1,649,150,499,-16,Not Returned,
ITEM03304,ORD01887,PROD0062,1,32999,0,32999,5544,Not Returned,
ITEM03305,ORD01887,PROD0073,2,399,150,648,32,Not Returned,
ITEM03306,ORD01888,PROD0064,1,36999,100,36899,10481,Not Returned,
ITEM03307,ORD01889,PROD0045,1,2299,100,2199,549,Not Returned,
ITEM03308,ORD01890,PROD0074,1,649,250,399,-116,Returned,Quality issue
ITEM03309,ORD01890,PROD0039,1,899,0,899,167,Returned,Wrong item received
ITEM03310,ORD01890,PROD0010,1,22999,0,22999,7581,Returned,Damaged in transit
ITEM03311,ORD01891,PROD0058,1,34999,50,34949,5253,Not Returned,
ITEM03312,ORD01892,PROD0072,1,999,100,899,156,Not Returned,
ITEM03313,ORD01893,PROD0056,1,1199,0,1199,416,Not Returned,
ITEM03314,ORD01893,PROD0008,1,19999,250,19749,3291,Not Returned,
ITEM03315,ORD01893,PROD0002,2,57999,150,115848,36098,Not Returned,
ITEM03316,ORD01894,PROD0059,2,49999,0,99998,21078,Not Returned,
ITEM03317,ORD01894,PROD0082,2,249,250,248,-146,Not Returned,
ITEM03318,ORD01895,PROD0031,1,999,0,999,342,Returned,Quality issue
ITEM03319,ORD01895,PROD0006,1,39999,100,39899,8392,Returned,Not as described
ITEM03320,ORD01896,PROD0064,3,36999,50,110947,31693,Not Returned,
ITEM03321,ORD01897,PROD0001,1,64999,50,64949,13706,Not Returned,
ITEM03322,ORD01898,PROD0076,2,179,0,358,86,Not Returned,
ITEM03323,ORD01898,PROD0039,2,899,150,1648,184,Not Returned,
ITEM03324,ORD01898,PROD0057,1,31999,50,31949,9242,Not Returned,
ITEM03325,ORD01899,PROD0044,2,2599,0,5198,1552,Not Returned,
ITEM03326,ORD01900,PROD0059,1,49999,150,49849,10389,Not Returned,
ITEM03327,ORD01901,PROD0075,2,499,50,948,162,Not Returned,
ITEM03328,ORD01902,PROD0016,1,59999,0,59999,8420,Not Returned,
ITEM03329,ORD01903,PROD0061,1,26999,250,26749,6317,Not Returned,
ITEM03330,ORD01903,PROD0051,1,899,100,799,169,Not Returned,
ITEM03331,ORD01903,PROD0040,1,1299,100,1199,225,Not Returned,
ITEM03332,ORD01903,PROD0058,1,34999,150,34849,5153,Not Returned,
ITEM03333,ORD01904,PROD0035,2,1499,150,2848,660,Returned,Quality issue
ITEM03334,ORD01904,PROD0004,4,30999,100,123896,26168,Not Returned,
ITEM03335,ORD01905,PROD0054,1,2999,100,2899,822,Returned,Wrong item received
ITEM03336,ORD01906,PROD0077,3,145,250,185,-163,Not Returned,
ITEM03337,ORD01906,PROD0024,1,1299,0,1299,449,Not Returned,
ITEM03338,ORD01907,PROD0071,2,479,100,858,206,Returned,Expired product concern
ITEM03339,ORD01907,PROD0061,3,26999,100,80897,19601,Returned,Defective item
ITEM03340,ORD01907,PROD0005,1,24999,250,24749,5319,Returned,Wrong model received
ITEM03341,ORD01908,PROD0053,1,10999,100,10899,3698,Returned,Wrong item received
ITEM03342,ORD01908,PROD0019,1,64999,250,64749,14195,Returned,Not as described
ITEM03343,ORD01909,PROD0011,1,25999,100,25899,7946,Returned,Wrong model received
ITEM03344,ORD01910,PROD0016,1,59999,0,59999,8420,Not Returned,
ITEM03345,ORD01910,PROD0017,1,57999,150,57849,13450,Not Returned,
ITEM03346,ORD01910,PROD0071,2,479,0,958,306,Not Returned,
ITEM03347,ORD01910,PROD0077,1,145,0,145,29,Not Returned,
ITEM03348,ORD01911,PROD0007,1,23999,150,23849,7944,Not Returned,
ITEM03349,ORD01911,PROD0019,1,64999,100,64899,14345,Returned,Not as described
ITEM03350,ORD01912,PROD0004,4,30999,50,123946,26218,Not Returned,
ITEM03351,ORD01912,PROD0049,2,1899,250,3548,1044,Not Returned,
ITEM03352,ORD01912,PROD0073,3,399,100,1097,173,Not Returned,
ITEM03353,ORD01913,PROD0084,1,149,100,49,-53,Returned,Quality issue
ITEM03354,ORD01913,PROD0017,1,57999,0,57999,13600,Returned,Damaged in transit
ITEM03355,ORD01914,PROD0065,1,44999,100,44899,15477,Not Returned,
ITEM03356,ORD01915,PROD0007,2,23999,50,47948,16138,Not Returned,
ITEM03357,ORD01915,PROD0005,3,24999,150,74847,16557,Not Returned,
ITEM03358,ORD01916,PROD0044,1,2599,150,2449,626,Not Returned,
ITEM03359,ORD01916,PROD0032,2,1599,150,3048,352,Not Returned,
ITEM03360,ORD01917,PROD0047,1,1099,50,1049,198,Not Returned,
ITEM03361,ORD01918,PROD0001,1,64999,100,64899,13656,Returned,Not as described
ITEM03362,ORD01918,PROD0042,2,999,50,1948,330,Returned,Color mismatch
ITEM03363,ORD01919,PROD0004,1,30999,100,30899,6467,Not Returned,
ITEM03364,ORD01920,PROD0082,1,249,0,249,52,Not Returned,
ITEM03365,ORD01920,PROD0058,1,34999,250,34749,5053,Not Returned,
ITEM03366,ORD01921,PROD0016,1,59999,0,59999,8420,Not Returned,
ITEM03367,ORD01922,PROD0012,2,23999,250,47748,10922,Not Returned,
ITEM03368,ORD01923,PROD0072,3,999,150,2847,618,Not Returned,
ITEM03369,ORD01923,PROD0052,2,2799,150,5448,1794,Not Returned,
ITEM03370,ORD01923,PROD0054,1,2999,100,2899,822,Not Returned,
ITEM03371,ORD01924,PROD0064,1,36999,0,36999,10581,Not Returned,
ITEM03372,ORD01924,PROD0026,1,3499,100,3399,864,Not Returned,
ITEM03373,ORD01924,PROD0010,2,22999,100,45898,15062,Not Returned,
ITEM03374,ORD01925,PROD0040,1,1299,0,1299,325,Not Returned,
ITEM03375,ORD01925,PROD0039,2,899,150,1648,184,Not Returned,
ITEM03376,ORD01926,PROD0001,1,64999,0,64999,13756,Not Returned,
ITEM03377,ORD01927,PROD0063,1,28999,250,28749,4013,Not Returned,
ITEM03378,ORD01928,PROD0003,1,67999,0,67999,21064,Not Returned,
ITEM03379,ORD01929,PROD0001,2,64999,100,129898,27412,Returned,Damaged in transit
ITEM03380,ORD01929,PROD0011,1,25999,50,25949,7996,Returned,Defective item
ITEM03381,ORD01930,PROD0068,1,329,0,329,50,Returned,Damaged packaging
ITEM03382,ORD01931,PROD0035,1,1499,0,1499,405,Not Returned,
ITEM03383,ORD01932,PROD0003,2,67999,50,135948,42078,Not Returned,
ITEM03384,ORD01933,PROD0074,1,649,50,599,84,Not Returned,
ITEM03385,ORD01934,PROD0051,1,899,150,749,119,Not Returned,
ITEM03386,ORD01935,PROD0070,3,499,0,1497,363,Not Returned,
ITEM03387,ORD01936,PROD0074,4,649,150,2446,386,Not Returned,
ITEM03388,ORD01937,PROD0031,2,999,0,1998,684,Not Returned,
ITEM03389,ORD01938,PROD0002,1,57999,0,57999,18124,Not Returned,
ITEM03390,ORD01938,PROD0055,3,1799,50,5347,1012,Not Returned,
ITEM03391,ORD01939,PROD0077,1,145,0,145,29,Not Returned,
ITEM03392,ORD01940,PROD0010,1,22999,250,22749,7331,Not Returned,
ITEM03393,ORD01941,PROD0013,2,47999,0,95998,21978,Not Returned,
ITEM03394,ORD01941,PROD0080,1,579,0,579,190,Not Returned,
ITEM03395,ORD01942,PROD0062,2,32999,0,65998,11088,Not Returned,
ITEM03396,ORD01943,PROD0045,1,2299,0,2299,649,Not Returned,
ITEM03397,ORD01943,PROD0010,1,22999,150,22849,7431,Not Returned,
ITEM03398,ORD01944,PROD0031,1,999,0,999,342,Not Returned,
ITEM03399,ORD01945,PROD0001,2,64999,150,129848,27362,Not Returned,
ITEM03400,ORD01946,PROD0062,1,32999,150,32849,5394,Not Returned,
ITEM03401,ORD01947,PROD0044,3,2599,50,7747,2278,Not Returned,
ITEM03402,ORD01947,PROD0069,2,549,0,1098,178,Not Returned,
ITEM03403,ORD01947,PROD0081,1,399,0,399,88,Not Returned,
ITEM03404,ORD01948,PROD0083,1,299,0,299,97,Not Returned,
ITEM03405,ORD01948,PROD0057,4,31999,100,127896,37068,Not Returned,
ITEM03406,ORD01948,PROD0011,1,25999,100,25899,7946,Not Returned,
ITEM03407,ORD01949,PROD0015,4,54999,50,219946,58398,Not Returned,
ITEM03408,ORD01950,PROD0060,2,15499,150,30848,8796,Not Returned,
ITEM03409,ORD01951,PROD0045,2,2299,150,4448,1148,Not Returned,
ITEM03410,ORD01952,PROD0009,1,32999,250,32749,5518,Not Returned,
ITEM03411,ORD01953,PROD0061,1,26999,100,26899,6467,Not Returned,
ITEM03412,ORD01953,PROD0058,3,34999,50,104947,15859,Not Returned,
ITEM03413,ORD01953,PROD0031,2,999,0,1998,684,Not Returned,
ITEM03414,ORD01953,PROD0083,1,299,50,249,47,Not Returned,
ITEM03415,ORD01954,PROD0064,1,36999,100,36899,10481,Not Returned,
ITEM03416,ORD01955,PROD0052,2,2799,50,5548,1894,Not Returned,
ITEM03417,ORD01956,PROD0083,2,299,150,448,44,Not Returned,
ITEM03418,ORD01956,PROD0006,1,39999,0,39999,8492,Not Returned,
ITEM03419,ORD01957,PROD0003,1,67999,50,67949,21014,Not Returned,
ITEM03420,ORD01957,PROD0083,3,299,0,897,291,Not Returned,
ITEM03421,ORD01958,PROD0073,1,399,0,399,91,Not Returned,
ITEM03422,ORD01958,PROD0037,1,2999,0,2999,954,Not Returned,
ITEM03423,ORD01959,PROD0022,1,4299,250,4049,368,Not Returned,
ITEM03424,ORD01960,PROD0018,1,89999,150,89849,16907,Not Returned,
ITEM03425,ORD01960,PROD0017,1,57999,100,57899,13500,Not Returned,
ITEM03426,ORD01961,PROD0077,2,145,250,40,-192,Not Returned,
ITEM03427,ORD01962,PROD0081,1,399,0,399,88,Not Returned,
ITEM03428,ORD01962,PROD0008,2,19999,100,39898,6982,Not Returned,
ITEM03429,ORD01962,PROD0013,1,47999,50,47949,10939,Not Returned,
ITEM03430,ORD01962,PROD0043,1,1199,50,1149,271,Not Returned,
ITEM03431,ORD01963,PROD0002,1,57999,150,57849,17974,Not Returned,
ITEM03432,ORD01963,PROD0082,2,249,0,498,104,Not Returned,
ITEM03433,ORD01963,PROD0009,4,32999,150,131846,22922,Not Returned,
ITEM03434,ORD01963,PROD0067,1,199,250,0,-140,Not Returned,
ITEM03435,ORD01964,PROD0040,1,1299,150,1149,175,Not Returned,
ITEM03436,ORD01965,PROD0083,2,299,150,448,44,Not Returned,
ITEM03437,ORD01966,PROD0054,3,2999,100,8897,2666,Not Returned,
ITEM03438,ORD01967,PROD0011,1,25999,150,25849,7896,Not Returned,
ITEM03439,ORD01967,PROD0046,1,699,0,699,183,Not Returned,
ITEM03440,ORD01968,PROD0021,2,1499,100,2898,668,Returned,Wrong model received
ITEM03441,ORD01969,PROD0002,1,57999,0,57999,18124,Not Returned,
ITEM03442,ORD01970,PROD0073,1,399,0,399,91,Not Returned,
ITEM03443,ORD01971,PROD0056,2,1199,100,2298,732,Not Returned,
ITEM03444,ORD01971,PROD0039,1,899,250,649,-83,Not Returned,
ITEM03445,ORD01972,PROD0019,1,64999,100,64899,14345,Not Returned,
ITEM03446,ORD01973,PROD0042,1,999,0,999,190,Not Returned,
ITEM03447,ORD01973,PROD0041,2,1599,50,3148,1014,Not Returned,
ITEM03448,ORD01974,PROD0032,1,1599,150,1449,101,Returned,Wrong item received
ITEM03449,ORD01975,PROD0008,1,19999,50,19949,3491,Not Returned,
ITEM03450,ORD01975,PROD0056,2,1199,50,2348,782,Not Returned,
ITEM03451,ORD01976,PROD0029,1,22999,0,22999,4221,Not Returned,
ITEM03452,ORD01976,PROD0080,1,579,0,579,190,Not Returned,
ITEM03453,ORD01976,PROD0026,3,3499,250,10247,2642,Not Returned,
ITEM03454,ORD01977,PROD0024,1,1299,100,1199,349,Not Returned,
ITEM03455,ORD01977,PROD0045,1,2299,100,2199,549,Not Returned,
ITEM03456,ORD01978,PROD0066,1,149,100,49,-55,Not Returned,
ITEM03457,ORD01978,PROD0013,1,47999,50,47949,10939,Not Returned,
ITEM03458,ORD01978,PROD0029,1,22999,250,22749,3971,Not Returned,
ITEM03459,ORD01979,PROD0024,4,1299,100,5096,1696,Not Returned,
ITEM03460,ORD01980,PROD0023,1,5499,100,5399,1818,Returned,Damaged in transit
ITEM03461,ORD01981,PROD0073,1,399,0,399,91,Not Returned,
ITEM03462,ORD01982,PROD0008,1,19999,50,19949,3491,Returned,Defective item
ITEM03463,ORD01983,PROD0010,1,22999,0,22999,7581,Not Returned,
ITEM03464,ORD01984,PROD0017,1,57999,0,57999,13600,Not Returned,
ITEM03465,ORD01985,PROD0046,1,699,100,599,83,Not Returned,
ITEM03466,ORD01986,PROD0076,4,179,50,666,122,Not Returned,
ITEM03467,ORD01987,PROD0035,1,1499,250,1249,155,Not Returned,
ITEM03468,ORD01987,PROD0020,2,61999,50,123948,19234,Not Returned,
ITEM03469,ORD01988,PROD0076,2,179,50,308,36,Not Returned,
ITEM03470,ORD01989,PROD0017,1,57999,0,57999,13600,Not Returned,
ITEM03471,ORD01989,PROD0042,3,999,150,2847,420,Not Returned,
ITEM03472,ORD01989,PROD0030,1,1199,0,1199,214,Not Returned,
ITEM03473,ORD01990,PROD0045,2,2299,50,4548,1248,Returned,Quality issue
ITEM03474,ORD01990,PROD0003,3,67999,0,203997,63192,Returned,Not as described
ITEM03475,ORD01990,PROD0029,1,22999,250,22749,3971,Returned,Not as described
ITEM03476,ORD01991,PROD0041,3,1599,100,4697,1496,Not Returned,
ITEM03477,ORD01991,PROD0046,1,699,150,549,33,Not Returned,
ITEM03478,ORD01991,PROD0064,1,36999,50,36949,10531,Not Returned,
ITEM03479,ORD01992,PROD0056,1,1199,100,1099,316,Not Returned,
ITEM03480,ORD01993,PROD0069,1,549,0,549,89,Returned,Damaged packaging
ITEM03481,ORD01993,PROD0047,3,1099,0,3297,744,Returned,Wrong item received
ITEM03482,ORD01993,PROD0056,1,1199,0,1199,416,Returned,Quality issue
ITEM03483,ORD01994,PROD0020,1,61999,150,61849,9492,Not Returned,
ITEM03484,ORD01995,PROD0046,2,699,100,1298,266,Not Returned,
ITEM03485,ORD01996,PROD0059,1,49999,250,49749,10289,Not Returned,
ITEM03486,ORD01996,PROD0010,1,22999,100,22899,7481,Not Returned,
ITEM03487,ORD01997,PROD0065,1,44999,150,44849,15427,Returned,Installation issue
ITEM03488,ORD01998,PROD0037,2,2999,100,5898,1808,Returned,Size issue
ITEM03489,ORD01999,PROD0028,1,1999,150,1849,311,Not Returned,
ITEM03490,ORD01999,PROD0077,1,145,150,0,-116,Not Returned,
ITEM03491,ORD01999,PROD0020,1,61999,100,61899,9542,Not Returned,
ITEM03492,ORD02000,PROD0032,1,1599,0,1599,251,Not Returned,
ITEM03493,ORD02001,PROD0069,1,549,250,299,-161,Not Returned,
ITEM03494,ORD02001,PROD0046,1,699,150,549,33,Not Returned,
ITEM03495,ORD02002,PROD0005,2,24999,100,49898,11038,Not Returned,
ITEM03496,ORD02003,PROD0052,2,2799,150,5448,1794,Not Returned,
ITEM03497,ORD02004,PROD0049,1,1899,0,1899,647,Returned,Missing parts
ITEM03498,ORD02004,PROD0062,2,32999,0,65998,11088,Not Returned,
ITEM03499,ORD02005,PROD0071,2,479,50,908,256,Not Returned,
ITEM03500,ORD02005,PROD0015,1,54999,250,54749,14362,Not Returned,
ITEM03501,ORD02006,PROD0027,1,1799,50,1749,486,Not Returned,
ITEM03502,ORD02007,PROD0067,1,199,250,0,-140,Not Returned,
ITEM03503,ORD02008,PROD0069,1,549,100,449,-11,Not Returned,
ITEM03504,ORD02009,PROD0067,4,199,50,746,186,Not Returned,
ITEM03505,ORD02009,PROD0077,1,145,50,95,-21,Not Returned,
ITEM03506,ORD02009,PROD0075,1,499,100,399,6,Not Returned,
ITEM03507,ORD02009,PROD0081,1,399,100,299,-12,Not Returned,
ITEM03508,ORD02010,PROD0056,1,1199,150,1049,266,Not Returned,
ITEM03509,ORD02011,PROD0009,3,32999,50,98947,17254,Not Returned,
ITEM03510,ORD02012,PROD0013,1,47999,50,47949,10939,Not Returned,
ITEM03511,ORD02012,PROD0011,1,25999,150,25849,7896,Not Returned,
ITEM03512,ORD02013,PROD0027,3,1799,0,5397,1608,Not Returned,
ITEM03513,ORD02013,PROD0039,3,899,250,2447,251,Not Returned,
ITEM03514,ORD02013,PROD0032,1,1599,0,1599,251,Returned,Size issue
ITEM03515,ORD02014,PROD0068,2,329,50,608,50,Not Returned,
ITEM03516,ORD02015,PROD0028,1,1999,100,1899,361,Not Returned,
ITEM03517,ORD02016,PROD0062,1,32999,0,32999,5544,Not Returned,
ITEM03518,ORD02016,PROD0031,1,999,100,899,242,Not Returned,
ITEM03519,ORD02017,PROD0062,1,32999,0,32999,5544,Not Returned,
ITEM03520,ORD02017,PROD0014,1,52999,50,52949,8675,Not Returned,
ITEM03521,ORD02018,PROD0002,1,57999,250,57749,17874,Not Returned,
ITEM03522,ORD02018,PROD0014,4,52999,50,211946,34850,Not Returned,
ITEM03523,ORD02019,PROD0008,4,19999,50,79946,14114,Not Returned,
ITEM03524,ORD02020,PROD0005,4,24999,250,99746,22026,Returned,Wrong model received
ITEM03525,ORD02020,PROD0065,1,44999,100,44899,15477,Not Returned,
ITEM03526,ORD02021,PROD0067,1,199,0,199,59,Not Returned,
ITEM03527,ORD02022,PROD0013,1,47999,0,47999,10989,Not Returned,
ITEM03528,ORD02023,PROD0037,1,2999,250,2749,704,Not Returned,
ITEM03529,ORD02023,PROD0032,1,1599,0,1599,251,Not Returned,
ITEM03530,ORD02024,PROD0079,1,559,0,559,87,Not Returned,
ITEM03531,ORD02025,PROD0063,4,28999,150,115846,16902,Not Returned,
ITEM03532,ORD02025,PROD0036,4,2499,100,9896,2268,Not Returned,
ITEM03533,ORD02025,PROD0014,1,52999,50,52949,8675,Not Returned,
ITEM03534,ORD02025,PROD0057,1,31999,100,31899,9192,Not Returned,
ITEM03535,ORD02026,PROD0080,1,579,0,579,190,Not Returned,
ITEM03536,ORD02027,PROD0067,2,199,100,298,18,Not Returned,
ITEM03537,ORD02028,PROD0058,2,34999,250,69748,10356,Not Returned,
ITEM03538,ORD02029,PROD0001,1,64999,0,64999,13756,Returned,Defective item
ITEM03539,ORD02030,PROD0037,1,2999,100,2899,854,Not Returned,
ITEM03540,ORD02031,PROD0014,1,52999,0,52999,8725,Not Returned,
ITEM03541,ORD02032,PROD0006,1,39999,150,39849,8342,Not Returned,
ITEM03542,ORD02032,PROD0034,1,1899,150,1749,217,Not Returned,
ITEM03543,ORD02033,PROD0009,1,32999,100,32899,5668,Returned,Defective item
ITEM03544,ORD02034,PROD0015,1,54999,0,54999,14612,Returned,Not as described
ITEM03545,ORD02034,PROD0024,1,1299,50,1249,399,Returned,Damaged in transit
ITEM03546,ORD02035,PROD0079,1,559,150,409,-63,Not Returned,
ITEM03547,ORD02036,PROD0011,1,25999,100,25899,7946,Not Returned,
ITEM03548,ORD02037,PROD0042,2,999,50,1948,330,Returned,Quality issue
ITEM03549,ORD02038,PROD0002,1,57999,50,57949,18074,Not Returned,
ITEM03550,ORD02039,PROD0069,1,549,100,449,-11,Not Returned,
ITEM03551,ORD02040,PROD0060,1,15499,0,15499,4473,Returned,Defective item
ITEM03552,ORD02041,PROD0029,3,22999,0,68997,12663,Not Returned,
ITEM03553,ORD02042,PROD0020,1,61999,100,61899,9542,Not Returned,
ITEM03554,ORD02043,PROD0034,2,1899,250,3548,484,Not Returned,
ITEM03555,ORD02043,PROD0016,1,59999,0,59999,8420,Returned,Not as described
ITEM03556,ORD02043,PROD0078,3,279,0,837,126,Not Returned,
ITEM03557,ORD02044,PROD0016,2,59999,150,119848,16690,Not Returned,
ITEM03558,ORD02044,PROD0014,1,52999,100,52899,8625,Not Returned,
ITEM03559,ORD02045,PROD0019,2,64999,100,129898,28790,Returned,Wrong model received
ITEM03560,ORD02045,PROD0039,1,899,0,899,167,Returned,Color mismatch
ITEM03561,ORD02046,PROD0036,1,2499,0,2499,592,Returned,Size issue
ITEM03562,ORD02047,PROD0072,2,999,50,1948,462,Not Returned,
ITEM03563,ORD02048,PROD0044,3,2599,250,7547,2078,Not Returned,
ITEM03564,ORD02049,PROD0082,1,249,150,99,-98,Returned,Damaged book
ITEM03565,ORD02050,PROD0058,1,34999,50,34949,5253,Not Returned,
ITEM03566,ORD02051,PROD0036,2,2499,100,4898,1084,Not Returned,
ITEM03567,ORD02051,PROD0007,1,23999,150,23849,7944,Not Returned,
ITEM03568,ORD02052,PROD0003,1,67999,50,67949,21014,Not Returned,
ITEM03569,ORD02053,PROD0046,1,699,0,699,183,Not Returned,
ITEM03570,ORD02053,PROD0050,3,3199,0,9597,3045,Not Returned,
ITEM03571,ORD02053,PROD0035,1,1499,250,1249,155,Not Returned,
ITEM03572,ORD02054,PROD0077,2,145,0,290,58,Not Returned,
ITEM03573,ORD02054,PROD0035,1,1499,100,1399,305,Not Returned,
ITEM03574,ORD02054,PROD0007,1,23999,150,23849,7944,Not Returned,
