delivery_id,order_id,delivery_partner,expected_delivery_date,actual_delivery_date,delivery_status,delay_days,delivery_rating
DEL00985,ORD00985,Delhivery,2024-07-29,2024-07-29,On Time,0.0,5.0
DEL00986,ORD00986,Delhivery,2024-08-07,,Cancelled,0.0,
DEL00987,ORD00987,Delhivery,2024-02-10,,Cancelled,0.0,
DEL00988,ORD00988,Ekart Logistics,2024-11-29,2024-11-30,Delayed,1.0,2.0
DEL00989,ORD00989,Ekart Logistics,2024-12-04,,Processing,,
DEL00990,ORD00990,Delhivery,2024-06-13,,Processing,,
DEL00991,ORD00991,Ecom Express,2024-11-10,2024-11-12,Delayed,2.0,3.0
DEL00992,ORD00992,Bluedart,2024-10-05,2024-10-05,On Time,0.0,5.0
DEL00993,ORD00993,Xpressbees,2024-11-28,2024-11-30,Delayed,2.0,4.0
DEL00994,ORD00994,Bluedart,2024-05-24,2024-05-26,Delayed,2.0,2.0
DEL00995,ORD00995,Bluedart,2024-02-26,2024-02-26,On Time,0.0,3.0
DEL00996,ORD00996,Bluedart,2024-03-07,2024-03-09,Delayed,2.0,4.0
DEL00997,ORD00997,Ekart Logistics,2024-02-25,2024-02-27,Delayed,2.0,4.0
DEL00998,ORD00998,Bluedart,2024-05-27,2024-05-28,Delayed,1.0,5.0
DEL00999,ORD00999,Delhivery,2024-01-27,2024-01-29,Delayed,2.0,3.0
DEL01000,ORD01000,Delhivery,2024-06-27,,Processing,,
DEL01001,ORD01001,Xpressbees,2024-03-09,2024-03-09,On Time,0.0,4.0
DEL01002,ORD01002,Delhivery,2024-03-23,,Cancelled,0.0,
DEL01003,ORD01003,Bluedart,2024-10-21,,Cancelled,0.0,
DEL01004,ORD01004,Xpressbees,2024-11-30,2024-12-01,Delayed,1.0,5.0
DEL01005,ORD01005,Xpressbees,2024-08-08,,Cancelled,0.0,
DEL01006,ORD01006,Bluedart,2024-07-04,,Processing,,
DEL01007,ORD01007,Xpressbees,2024-05-26,2024-05-26,On Time,0.0,3.0
DEL01008,ORD01008,Ecom Express,2024-02-17,2024-02-17,On Time,0.0,1.0
DEL01009,ORD01009,Ekart Logistics,2024-11-23,2024-11-23,On Time,0.0,5.0
DEL01010,ORD01010,Bluedart,2024-02-20,2024-02-20,On Time,0.0,4.0
DEL01011,ORD01011,Ecom Express,2024-05-28,2024-05-29,Delayed,1.0,5.0
DEL01012,ORD01012,Bluedart,2024-12-14,2024-12-14,On Time,0.0,2.0
DEL01013,ORD01013,Xpressbees,2024-09-25,,Cancelled,0.0,
DEL01014,ORD01014,Ekart Logistics,2024-11-14,2024-11-14,On Time,0.0,2.0
DEL01015,ORD01015,Delhivery,2024-12-30,2025-01-04,Delayed,5.0,3.0
DEL01016,ORD01016,Ecom Express,2024-12-11,,Processing,,
DEL01017,ORD01017,Ecom Express,2024-04-02,,Cancelled,0.0,
DEL01018,ORD01018,Bluedart,2024-07-08,,Processing,,
DEL01019,ORD01019,Ekart Logistics,2024-02-03,2024-02-04,Delayed,1.0,3.0
DEL01020,ORD01020,Ekart Logistics,2024-07-17,2024-07-19,Delayed,2.0,1.0
DEL01021,ORD01021,Xpressbees,2024-10-06,,Processing,,
DEL01022,ORD01022,Ekart Logistics,2024-09-10,2024-09-11,Delayed,1.0,1.0
DEL01023,ORD01023,Delhivery,2024-11-21,2024-11-21,On Time,0.0,2.0
DEL01024,ORD01024,Delhivery,2024-12-01,2024-12-02,Delayed,1.0,4.0
DEL01025,ORD01025,Ekart Logistics,2024-09-09,2024-09-13,Delayed,4.0,1.0
DEL01026,ORD01026,Ecom Express,2024-08-29,2024-08-31,Delayed,2.0,3.0
DEL01027,ORD01027,Ekart Logistics,2024-01-06,2024-01-06,On Time,0.0,3.0
DEL01028,ORD01028,Bluedart,2024-01-10,2024-01-12,Delayed,2.0,2.0
DEL01029,ORD01029,Ekart Logistics,2024-02-16,2024-02-16,On Time,0.0,3.0
DEL01030,ORD01030,Ecom Express,2024-09-12,2024-09-12,On Time,0.0,4.0
DEL01031,ORD01031,Ekart Logistics,2024-04-27,2024-04-27,On Time,0.0,4.0
DEL01032,ORD01032,Delhivery,2024-07-07,2024-07-07,On Time,0.0,2.0
DEL01033,ORD01033,Xpressbees,2024-03-02,2024-03-02,On Time,0.0,1.0
DEL01034,ORD01034,Ekart Logistics,2024-07-02,,Cancelled,0.0,
DEL01035,ORD01035,Ecom Express,2025-01-02,2025-01-05,Delayed,3.0,4.0
DEL01036,ORD01036,Delhivery,2024-01-23,2024-01-23,On Time,0.0,3.0
DEL01037,ORD01037,Xpressbees,2024-06-21,2024-06-24,Delayed,3.0,1.0
DEL01038,ORD01038,Ekart Logistics,2024-09-08,,Cancelled,0.0,
DEL01039,ORD01039,Ekart Logistics,2024-09-12,2024-09-12,On Time,0.0,3.0
DEL01040,ORD01040,Ecom Express,2024-03-13,2024-03-15,Delayed,2.0,3.0
DEL01041,ORD01041,Ekart Logistics,2024-07-25,2024-07-25,On Time,0.0,1.0
DEL01042,ORD01042,Ecom Express,2024-03-09,2024-03-09,On Time,0.0,1.0
DEL01043,ORD01043,Xpressbees,2024-12-20,2024-12-20,On Time,0.0,5.0
DEL01044,ORD01044,Xpressbees,2024-08-10,2024-08-13,Delayed,3.0,4.0
DEL01045,ORD01045,Bluedart,2024-06-03,2024-06-03,On Time,0.0,4.0
DEL01046,ORD01046,Ecom Express,2024-08-12,2024-08-12,On Time,0.0,4.0
DEL01047,ORD01047,Ecom Express,2024-04-07,2024-04-07,On Time,0.0,1.0
DEL01048,ORD01048,Bluedart,2024-12-31,2024-12-31,On Time,0.0,3.0
DEL01049,ORD01049,Ekart Logistics,2025-01-03,,Processing,,
DEL01050,ORD01050,Delhivery,2024-09-18,2024-09-20,Delayed,2.0,3.0
DEL01051,ORD01051,Ecom Express,2024-11-25,,Cancelled,0.0,
DEL01052,ORD01052,Xpressbees,2024-03-13,2024-03-13,On Time,0.0,4.0
DEL01053,ORD01053,Ekart Logistics,2024-03-19,2024-03-20,Delayed,1.0,3.0
DEL01054,ORD01054,Ekart Logistics,2024-02-19,,Processing,,
DEL01055,ORD01055,Xpressbees,2024-09-29,2024-09-29,On Time,0.0,4.0
DEL01056,ORD01056,Ekart Logistics,2024-08-10,2024-08-14,Delayed,4.0,4.0
DEL01057,ORD01057,Ekart Logistics,2024-12-02,2024-12-02,On Time,0.0,4.0
DEL01058,ORD01058,Ekart Logistics,2024-07-11,2024-07-12,Delayed,1.0,3.0
DEL01059,ORD01059,Delhivery,2024-05-10,2024-05-10,On Time,0.0,5.0
DEL01060,ORD01060,Xpressbees,2024-01-03,2024-01-03,On Time,0.0,4.0
DEL01061,ORD01061,Ecom Express,2024-09-05,2024-09-05,On Time,0.0,4.0
DEL01062,ORD01062,Bluedart,2024-05-11,2024-05-11,On Time,0.0,5.0
DEL01063,ORD01063,Ekart Logistics,2024-03-05,2024-03-05,On Time,0.0,5.0
DEL01064,ORD01064,Delhivery,2024-03-11,2024-03-11,On Time,0.0,4.0
DEL01065,ORD01065,Ekart Logistics,2024-10-30,2024-11-03,Delayed,4.0,3.0
DEL01066,ORD01066,Xpressbees,2024-05-24,2024-05-27,Delayed,3.0,1.0
DEL01067,ORD01067,Ecom Express,2024-03-14,,Cancelled,0.0,
DEL01068,ORD01068,Ekart Logistics,2024-12-05,,Processing,,
DEL01069,ORD01069,Bluedart,2024-08-22,2024-08-27,Delayed,5.0,3.0
DEL01070,ORD01070,Xpressbees,2024-06-29,2024-06-29,On Time,0.0,3.0
DEL01071,ORD01071,Ekart Logistics,2024-03-21,2024-03-21,On Time,0.0,4.0
DEL01072,ORD01072,Xpressbees,2024-10-11,,Cancelled,0.0,
DEL01073,ORD01073,Xpressbees,2024-07-10,2024-07-10,On Time,0.0,5.0
DEL01074,ORD01074,Bluedart,2024-09-08,2024-09-08,On Time,0.0,5.0
DEL01075,ORD01075,Ekart Logistics,2024-05-25,,Cancelled,0.0,
DEL01076,ORD01076,Bluedart,2024-10-19,2024-10-20,Delayed,1.0,2.0
DEL01077,ORD01077,Bluedart,2024-09-15,,Cancelled,0.0,
DEL01078,ORD01078,Bluedart,2024-09-21,2024-09-23,Delayed,2.0,1.0
DEL01079,ORD01079,Bluedart,2024-05-23,2024-05-23,On Time,0.0,4.0
DEL01080,ORD01080,Delhivery,2024-10-21,2024-10-21,On Time,0.0,2.0
DEL01081,ORD01081,Ekart Logistics,2024-09-16,,Cancelled,0.0,
DEL01082,ORD01082,Xpressbees,2024-06-04,,Cancelled,0.0,
DEL01083,ORD01083,Ecom Express,2024-04-04,2024-04-04,On Time,0.0,5.0
DEL01084,ORD01084,Bluedart,2024-06-04,2024-06-04,On Time,0.0,2.0
DEL01085,ORD01085,Ecom Express,2024-05-25,,Processing,,
DEL01086,ORD01086,Xpressbees,2024-04-20,2024-04-20,On Time,0.0,4.0
DEL01087,ORD01087,Delhivery,2024-06-28,,Cancelled,0.0,
DEL01088,ORD01088,Ecom Express,2025-01-02,2025-01-02,On Time,0.0,1.0
DEL01089,ORD01089,Xpressbees,2024-08-02,2024-08-04,Delayed,2.0,2.0
DEL01090,ORD01090,Ekart Logistics,2024-11-23,,Processing,,
DEL01091,ORD01091,Delhivery,2024-05-25,2024-05-26,Delayed,1.0,2.0
DEL01092,ORD01092,Ecom Express,2024-12-05,,Processing,,
DEL01093,ORD01093,Xpressbees,2024-12-20,2024-12-22,Delayed,2.0,2.0
DEL01094,ORD01094,Ekart Logistics,2024-11-09,2024-11-10,Delayed,1.0,2.0
DEL01095,ORD01095,Ecom Express,2024-06-21,2024-06-21,On Time,0.0,5.0
DEL01096,ORD01096,Xpressbees,2024-07-27,2024-07-30,Delayed,3.0,5.0
DEL01097,ORD01097,Xpressbees,2024-08-17,2024-08-19,Delayed,2.0,1.0
DEL01098,ORD01098,Xpressbees,2024-09-12,2024-09-12,On Time,0.0,1.0
DEL01099,ORD01099,Ecom Express,2024-04-10,2024-04-13,Delayed,3.0,1.0
DEL01100,ORD01100,Delhivery,2024-11-30,2024-11-30,On Time,0.0,4.0
DEL01101,ORD01101,Ecom Express,2024-04-02,,Processing,,
DEL01102,ORD01102,Ecom Express,2024-04-13,2024-04-14,Delayed,1.0,4.0
DEL01103,ORD01103,Xpressbees,2024-05-09,2024-05-09,On Time,0.0,5.0
DEL01104,ORD01104,Bluedart,2024-09-28,2024-09-29,Delayed,1.0,4.0
DEL01105,ORD01105,Xpressbees,2024-07-18,2024-07-21,Delayed,3.0,4.0
DEL01106,ORD01106,Xpressbees,2024-11-28,2024-12-01,Delayed,3.0,3.0
DEL01107,ORD01107,Delhivery,2024-02-19,2024-02-19,On Time,0.0,3.0
DEL01108,ORD01108,Ecom Express,2024-01-14,,Processing,,
DEL01109,ORD01109,Ecom Express,2024-06-26,,Processing,,
DEL01110,ORD01110,Xpressbees,2024-09-08,,Processing,,
DEL01111,ORD01111,Ecom Express,2024-06-23,2024-06-23,On Time,0.0,2.0
DEL01112,ORD01112,Xpressbees,2024-10-11,,Cancelled,0.0,
DEL01113,ORD01113,Xpressbees,2024-03-08,2024-03-08,On Time,0.0,2.0
DEL01114,ORD01114,Delhivery,2024-06-06,2024-06-06,On Time,0.0,2.0
DEL01115,ORD01115,Ekart Logistics,2024-04-28,2024-04-28,On Time,0.0,5.0
DEL01116,ORD01116,Bluedart,2024-03-22,2024-03-22,On Time,0.0,4.0
DEL01117,ORD01117,Ecom Express,2024-07-22,,Cancelled,0.0,
DEL01118,ORD01118,Bluedart,2024-03-04,2024-03-04,On Time,0.0,1.0
DEL01119,ORD01119,Ekart Logistics,2024-02-12,2024-02-12,On Time,0.0,2.0
DEL01120,ORD01120,Bluedart,2024-02-19,2024-02-21,Delayed,2.0,5.0
DEL01121,ORD01121,Delhivery,2024-09-30,2024-09-30,On Time,0.0,1.0
DEL01122,ORD01122,Delhivery,2024-03-22,,Cancelled,0.0,
DEL01123,ORD01123,Delhivery,2024-06-30,2024-07-02,Delayed,2.0,2.0
DEL01124,ORD01124,Ecom Express,2024-07-11,2024-07-12,Delayed,1.0,5.0
DEL01125,ORD01125,Delhivery,2024-12-05,2024-12-05,On Time,0.0,4.0
DEL01126,ORD01126,Ecom Express,2024-08-20,,Cancelled,0.0,
DEL01127,ORD01127,Xpressbees,2024-10-24,2024-10-25,Delayed,1.0,4.0
DEL01128,ORD01128,Xpressbees,2024-06-19,2024-06-19,On Time,0.0,3.0
DEL01129,ORD01129,Ekart Logistics,2024-06-18,2024-06-19,Delayed,1.0,2.0
DEL01130,ORD01130,Ecom Express,2024-08-01,2024-08-04,Delayed,3.0,4.0
DEL01131,ORD01131,Xpressbees,2024-05-09,2024-05-09,On Time,0.0,4.0
DEL01132,ORD01132,Ecom Express,2024-10-09,2024-10-13,Delayed,4.0,4.0
DEL01133,ORD01133,Xpressbees,2024-05-02,2024-05-03,Delayed,1.0,4.0
DEL01134,ORD01134,Delhivery,2024-08-07,2024-08-07,On Time,0.0,4.0
DEL01135,ORD01135,Ekart Logistics,2024-05-06,2024-05-06,On Time,0.0,1.0
DEL01136,ORD01136,Bluedart,2024-07-11,2024-07-12,Delayed,1.0,3.0
DEL01137,ORD01137,Ecom Express,2024-02-06,2024-02-06,On Time,0.0,3.0
DEL01138,ORD01138,Delhivery,2024-08-26,2024-08-26,On Time,0.0,3.0
DEL01139,ORD01139,Ekart Logistics,2024-04-28,2024-04-28,On Time,0.0,5.0
DEL01140,ORD01140,Ekart Logistics,2024-12-31,2024-12-31,On Time,0.0,5.0
DEL01141,ORD01141,Xpressbees,2024-12-28,2024-12-28,On Time,0.0,2.0
DEL01142,ORD01142,Ecom Express,2024-02-28,,Cancelled,0.0,
DEL01143,ORD01143,Delhivery,2024-03-28,2024-03-28,On Time,0.0,2.0
DEL01144,ORD01144,Ecom Express,2024-02-15,2024-02-15,On Time,0.0,5.0
DEL01145,ORD01145,Bluedart,2024-08-08,2024-08-08,On Time,0.0,5.0
DEL01146,ORD01146,Ekart Logistics,2024-03-18,,Cancelled,0.0,
DEL01147,ORD01147,Ekart Logistics,2024-06-26,2024-06-28,Delayed,2.0,2.0
DEL01148,ORD01148,Delhivery,2024-03-25,2024-03-27,Delayed,2.0,3.0
DEL01149,ORD01149,Bluedart,2024-03-31,2024-03-31,On Time,0.0,4.0
DEL01150,ORD01150,Xpressbees,2024-08-08,,Cancelled,0.0,
DEL01151,ORD01151,Bluedart,2024-05-17,2024-05-17,On Time,0.0,1.0
DEL01152,ORD01152,Ecom Express,2024-08-07,2024-08-09,Delayed,2.0,1.0
DEL01153,ORD01153,Ekart Logistics,2024-07-15,2024-07-15,On Time,0.0,1.0
DEL01154,ORD01154,Bluedart,2024-02-05,2024-02-05,On Time,0.0,5.0
DEL01155,ORD01155,Delhivery,2024-10-16,2024-10-18,Delayed,2.0,1.0
DEL01156,ORD01156,Ecom Express,2024-09-03,2024-09-05,Delayed,2.0,5.0
DEL01157,ORD01157,Delhivery,2024-02-04,,Processing,,
DEL01158,ORD01158,Ekart Logistics,2024-04-14,2024-04-14,On Time,0.0,5.0
DEL01159,ORD01159,Ecom Express,2024-07-08,2024-07-08,On Time,0.0,4.0
DEL01160,ORD01160,Ecom Express,2024-05-28,2024-05-28,On Time,0.0,3.0
DEL01161,ORD01161,Ecom Express,2024-11-04,2024-11-04,On Time,0.0,1.0
DEL01162,ORD01162,Ecom Express,2024-04-15,,Cancelled,0.0,
DEL01163,ORD01163,Ecom Express,2024-02-16,2024-02-16,On Time,0.0,4.0
DEL01164,ORD01164,Bluedart,2024-01-28,2024-01-28,On Time,0.0,5.0
DEL01165,ORD01165,Ekart Logistics,2024-01-09,2024-01-09,On Time,0.0,4.0
DEL01166,ORD01166,Xpressbees,2024-04-15,2024-04-15,On Time,0.0,5.0
DEL01167,ORD01167,Delhivery,2024-03-14,,Cancelled,0.0,
DEL01168,ORD01168,Xpressbees,2024-09-21,2024-09-21,On Time,0.0,3.0
DEL01169,ORD01169,Bluedart,2024-07-19,2024-07-22,Delayed,3.0,4.0
DEL01170,ORD01170,Bluedart,2024-03-25,,Cancelled,0.0,
DEL01171,ORD01171,Ekart Logistics,2024-02-23,,Cancelled,0.0,
DEL01172,ORD01172,Xpressbees,2024-12-04,2024-12-05,Delayed,1.0,5.0
DEL01173,ORD01173,Ecom Express,2024-11-14,,Cancelled,0.0,
DEL01174,ORD01174,Bluedart,2024-06-24,2024-06-24,On Time,0.0,5.0
DEL01175,ORD01175,Xpressbees,2024-01-25,,Cancelled,0.0,
DEL01176,ORD01176,Ekart Logistics,2024-11-10,2024-11-11,Delayed,1.0,5.0
DEL01177,ORD01177,Xpressbees,2024-11-24,2024-11-25,Delayed,1.0,1.0
DEL01178,ORD01178,Ekart Logistics,2024-06-10,2024-06-10,On Time,0.0,4.0
DEL01179,ORD01179,Bluedart,2024-08-24,2024-08-25,Delayed,1.0,4.0
DEL01180,ORD01180,Ecom Express,2024-02-10,2024-02-10,On Time,0.0,5.0
DEL01181,ORD01181,Delhivery,2024-02-09,2024-02-09,On Time,0.0,3.0
DEL01182,ORD01182,Ekart Logistics,2024-05-16,,Processing,,
DEL01183,ORD01183,Ekart Logistics,2024-03-09,2024-03-09,On Time,0.0,4.0
DEL01184,ORD01184,Delhivery,2024-06-02,2024-06-04,Delayed,2.0,1.0
DEL01185,ORD01185,Delhivery,2024-03-09,2024-03-09,On Time,0.0,4.0
DEL01186,ORD01186,Ecom Express,2024-06-15,2024-06-16,Delayed,1.0,5.0
DEL01187,ORD01187,Delhivery,2024-09-23,2024-09-24,Delayed,1.0,2.0
DEL01188,ORD01188,Ekart Logistics,2024-11-16,,Cancelled,0.0,
DEL01189,ORD01189,Xpressbees,2024-12-31,,Processing,,
DEL01190,ORD01190,Delhivery,2024-05-31,2024-05-31,On Time,0.0,2.0
DEL01191,ORD01191,Delhivery,2024-02-11,2024-02-12,Delayed,1.0,5.0
DEL01192,ORD01192,Xpressbees,2024-02-24,2024-02-24,On Time,0.0,3.0
DEL01193,ORD01193,Ecom Express,2024-10-03,,Processing,,
DEL01194,ORD01194,Ecom Express,2024-04-09,,Cancelled,0.0,
DEL01195,ORD01195,Delhivery,2024-08-14,2024-08-15,Delayed,1.0,2.0
DEL01196,ORD01196,Xpressbees,2024-06-13,2024-06-13,On Time,0.0,4.0
DEL01197,ORD01197,Ekart Logistics,2024-09-03,2024-09-04,Delayed,1.0,2.0
DEL01198,ORD01198,Delhivery,2024-10-09,2024-10-14,Delayed,5.0,3.0
DEL01199,ORD01199,Bluedart,2024-04-25,2024-04-25,On Time,0.0,2.0
DEL01200,ORD01200,Ekart Logistics,2024-07-18,2024-07-18,On Time,0.0,2.0
DEL01201,ORD01201,Bluedart,2024-04-21,2024-04-25,Delayed,4.0,1.0
DEL01202,ORD01202,Ecom Express,2024-12-18,2024-12-19,Delayed,1.0,3.0
DEL01203,ORD01203,Delhivery,2024-04-06,2024-04-07,Delayed,1.0,3.0
DEL01204,ORD01204,Delhivery,2024-08-02,2024-08-02,On Time,0.0,2.0
DEL01205,ORD01205,Ecom Express,2024-08-05,2024-08-08,Delayed,3.0,5.0
DEL01206,ORD01206,Ecom Express,2024-04-07,,Processing,,
DEL01207,ORD01207,Xpressbees,2024-06-26,,Processing,,
DEL01208,ORD01208,Bluedart,2024-07-01,2024-07-01,On Time,0.0,5.0
DEL01209,ORD01209,Bluedart,2024-12-25,,Processing,,
DEL01210,ORD01210,Ekart Logistics,2024-07-03,,Cancelled,0.0,
DEL01211,ORD01211,Ekart Logistics,2024-11-03,2024-11-05,Delayed,2.0,5.0
DEL01212,ORD01212,Ecom Express,2024-10-28,2024-10-28,On Time,0.0,3.0
DEL01213,ORD01213,Delhivery,2024-06-13,2024-06-13,On Time,0.0,2.0
DEL01214,ORD01214,Ekart Logistics,2024-09-14,,Processing,,
DEL01215,ORD01215,Ekart Logistics,2024-07-29,2024-07-29,On Time,0.0,1.0
DEL01216,ORD01216,Bluedart,2024-11-23,2024-11-23,On Time,0.0,3.0
DEL01217,ORD01217,Xpressbees,2024-04-09,2024-04-10,Delayed,1.0,4.0
DEL01218,ORD01218,Xpressbees,2024-04-27,2024-04-28,Delayed,1.0,4.0
DEL01219,ORD01219,Xpressbees,2024-10-26,2024-10-26,On Time,0.0,4.0
DEL01220,ORD01220,Ecom Express,2024-06-05,2024-06-05,On Time,0.0,4.0
DEL01221,ORD01221,Ecom Express,2024-12-03,2024-12-07,Delayed,4.0,3.0
DEL01222,ORD01222,Ekart Logistics,2024-07-03,,Processing,,
DEL01223,ORD01223,Bluedart,2024-06-22,2024-06-22,On Time,0.0,1.0
DEL01224,ORD01224,Ecom Express,2024-07-15,2024-07-15,On Time,0.0,1.0
DEL01225,ORD01225,Ekart Logistics,2024-07-21,2024-07-21,On Time,0.0,2.0
DEL01226,ORD01226,Ecom Express,2025-01-01,2025-01-03,Delayed,2.0,5.0
DEL01227,ORD01227,Xpressbees,2024-02-18,,Cancelled,0.0,
DEL01228,ORD01228,Delhivery,2024-03-01,2024-03-01,On Time,0.0,2.0
DEL01229,ORD01229,Bluedart,2024-09-18,2024-09-18,On Time,0.0,1.0
DEL01230,ORD01230,Bluedart,2024-08-07,2024-08-09,Delayed,2.0,2.0
DEL01231,ORD01231,Xpressbees,2024-07-20,2024-07-20,On Time,0.0,2.0
DEL01232,ORD01232,Ekart Logistics,2024-07-04,,Processing,,
DEL01233,ORD01233,Ecom Express,2025-01-01,,Processing,,
DEL01234,ORD01234,Xpressbees,2024-04-30,2024-04-30,On Time,0.0,3.0
DEL01235,ORD01235,Delhivery,2024-05-20,2024-05-20,On Time,0.0,5.0
DEL01236,ORD01236,Delhivery,2024-01-06,2024-01-07,Delayed,1.0,5.0
DEL01237,ORD01237,Xpressbees,2024-03-22,,Processing,,
DEL01238,ORD01238,Bluedart,2024-11-05,2024-11-06,Delayed,1.0,1.0
DEL01239,ORD01239,Ekart Logistics,2024-08-13,2024-08-13,On Time,0.0,2.0
DEL01240,ORD01240,Xpressbees,2024-12-02,2024-12-04,Delayed,2.0,3.0
DEL01241,ORD01241,Delhivery,2024-03-13,,Cancelled,0.0,
DEL01242,ORD01242,Delhivery,2024-07-29,2024-07-31,Delayed,2.0,1.0
DEL01243,ORD01243,Bluedart,2024-02-25,,Cancelled,0.0,
DEL01244,ORD01244,Ecom Express,2024-11-22,2024-11-22,On Time,0.0,4.0
DEL01245,ORD01245,Ecom Express,2024-10-16,2024-10-16,On Time,0.0,1.0
DEL01246,ORD01246,Bluedart,2024-02-21,2024-02-21,On Time,0.0,3.0
DEL01247,ORD01247,Bluedart,2024-11-04,2024-11-04,On Time,0.0,3.0
DEL01248,ORD01248,Xpressbees,2024-10-08,2024-10-09,Delayed,1.0,5.0
DEL01249,ORD01249,Bluedart,2024-03-13,2024-03-13,On Time,0.0,2.0
DEL01250,ORD01250,Delhivery,2024-12-07,2024-12-09,Delayed,2.0,1.0
DEL01251,ORD01251,Bluedart,2024-05-10,,Cancelled,0.0,
DEL01252,ORD01252,Xpressbees,2024-01-30,2024-02-02,Delayed,3.0,4.0
DEL01253,ORD01253,Ekart Logistics,2024-01-19,,Cancelled,0.0,
DEL01254,ORD01254,Ekart Logistics,2024-11-04,2024-11-04,On Time,0.0,4.0
DEL01255,ORD01255,Xpressbees,2024-05-16,2024-05-18,Delayed,2.0,5.0
DEL01256,ORD01256,Ecom Express,2024-07-10,,Processing,,
DEL01257,ORD01257,Xpressbees,2024-09-15,,Processing,,
DEL01258,ORD01258,Delhivery,2024-09-08,,Cancelled,0.0,
DEL01259,ORD01259,Ekart Logistics,2024-08-08,2024-08-11,Delayed,3.0,2.0
DEL01260,ORD01260,Delhivery,2024-03-27,2024-03-27,On Time,0.0,1.0
DEL01261,ORD01261,Xpressbees,2024-12-09,2024-12-09,On Time,0.0,1.0
DEL01262,ORD01262,Ecom Express,2024-06-29,2024-06-30,Delayed,1.0,2.0
DEL01263,ORD01263,Xpressbees,2024-05-16,2024-05-17,Delayed,1.0,4.0
DEL01264,ORD01264,Xpressbees,2024-10-06,2024-10-09,Delayed,3.0,3.0
DEL01265,ORD01265,Xpressbees,2024-03-03,2024-03-03,On Time,0.0,1.0
DEL01266,ORD01266,Xpressbees,2024-04-25,2024-04-25,On Time,0.0,3.0
DEL01267,ORD01267,Ecom Express,2024-09-10,2024-09-10,On Time,0.0,3.0
DEL01268,ORD01268,Bluedart,2024-10-14,,Cancelled,0.0,
DEL01269,ORD01269,Xpressbees,2024-09-13,2024-09-13,On Time,0.0,3.0
DEL01270,ORD01270,Ekart Logistics,2024-04-02,2024-04-03,Delayed,1.0,4.0
DEL01271,ORD01271,Delhivery,2024-10-29,,Processing,,
DEL01272,ORD01272,Bluedart,2024-09-10,2024-09-10,On Time,0.0,4.0
DEL01273,ORD01273,Delhivery,2024-05-23,,Processing,,
DEL01274,ORD01274,Ecom Express,2024-11-11,2024-11-11,On Time,0.0,2.0
DEL01275,ORD01275,Ecom Express,2024-07-01,2024-07-03,Delayed,2.0,5.0
DEL01276,ORD01276,Xpressbees,2024-01-20,2024-01-22,Delayed,2.0,4.0
DEL01277,ORD01277,Ekart Logistics,2024-06-05,2024-06-06,Delayed,1.0,3.0
DEL01278,ORD01278,Ecom Express,2024-03-03,2024-03-06,Delayed,3.0,4.0
DEL01279,ORD01279,Bluedart,2024-07-07,2024-07-07,On Time,0.0,2.0
DEL01280,ORD01280,Bluedart,2024-07-14,2024-07-15,Delayed,1.0,2.0
DEL01281,ORD01281,Ekart Logistics,2024-01-11,2024-01-13,Delayed,2.0,3.0
DEL01282,ORD01282,Delhivery,2024-04-23,2024-04-24,Delayed,1.0,1.0
DEL01283,ORD01283,Ecom Express,2024-02-09,2024-02-09,On Time,0.0,2.0
DEL01284,ORD01284,Ecom Express,2024-09-28,2024-09-29,Delayed,1.0,3.0
DEL01285,ORD01285,Ekart Logistics,2024-11-12,,Processing,,
DEL01286,ORD01286,Ecom Express,2024-08-10,,Cancelled,0.0,
DEL01287,ORD01287,Bluedart,2024-04-18,2024-04-18,On Time,0.0,2.0
DEL01288,ORD01288,Ecom Express,2024-01-29,2024-01-29,On Time,0.0,1.0
DEL01289,ORD01289,Ecom Express,2024-08-21,2024-08-21,On Time,0.0,4.0
DEL01290,ORD01290,Xpressbees,2024-05-04,2024-05-04,On Time,0.0,5.0
DEL01291,ORD01291,Ekart Logistics,2024-11-27,,Processing,,
DEL01292,ORD01292,Bluedart,2024-03-10,,Processing,,
DEL01293,ORD01293,Ekart Logistics,2024-10-02,2024-10-02,On Time,0.0,5.0
DEL01294,ORD01294,Bluedart,2024-02-08,2024-02-08,On Time,0.0,5.0
DEL01295,ORD01295,Ecom Express,2024-06-07,2024-06-08,Delayed,1.0,2.0
DEL01296,ORD01296,Bluedart,2024-02-17,2024-02-17,On Time,0.0,2.0
DEL01297,ORD01297,Delhivery,2024-01-31,2024-02-01,Delayed,1.0,1.0
DEL01298,ORD01298,Ecom Express,2024-09-16,,Processing,,
DEL01299,ORD01299,Ekart Logistics,2024-02-28,2024-02-28,On Time,0.0,2.0
DEL01300,ORD01300,Ekart Logistics,2024-03-16,2024-03-16,On Time,0.0,4.0
DEL01301,ORD01301,Ekart Logistics,2024-08-15,2024-08-15,On Time,0.0,1.0
DEL01302,ORD01302,Ekart Logistics,2024-07-12,,Processing,,
DEL01303,ORD01303,Ecom Express,2024-05-15,,Processing,,
DEL01304,ORD01304,Delhivery,2024-06-09,2024-06-09,On Time,0.0,5.0
DEL01305,ORD01305,Xpressbees,2024-11-11,,Processing,,
DEL01306,ORD01306,Xpressbees,2024-04-03,2024-04-03,On Time,0.0,3.0
DEL01307,ORD01307,Xpressbees,2024-06-17,,Processing,,
DEL01308,ORD01308,Bluedart,2024-11-27,2024-11-28,Delayed,1.0,5.0
